score,best_tile
580,64
2296,256
1308,128
1280,128
2428,256
1088,128
1532,128
1692,128
660,64
684,64
2108,128
1412,128
600,64
860,128
1276,128
1696,128
456,64
1160,128
764,64
1560,128
600,64
1116,128
1376,128
724,64
1620,128
1172,128
2888,256
720,64
812,64
288,32
720,64
1272,128
800,64
1000,128
912,128
1504,128
1636,128
520,32
664,64
1168,128
724,64
948,128
376,32
1056,128
788,64
2484,256
1232,128
456,32
1188,128
1688,128
1228,128
748,64
472,32
1268,128
872,64
512,64
596,64
1628,128
1036,64
380,32
1468,128
820,128
864,64
1424,128
1228,128
1404,128
1512,128
808,64
1372,128
1740,128
1056,128
2564,256
528,64
1004,64
600,64
1436,128
2428,256
1384,128
532,64
2428,128
720,64
736,64
1360,128
708,64
2380,256
776,64
1380,128
932,64
1876,128
304,32
3092,256
2192,256
1384,128
2532,256
704,64
3024,256
604,64
668,64
2108,256
1668,128
2616,256
876,64
672,64
1252,128
620,64
1152,128
632,64
1492,128
1388,128
1544,128
1404,128
968,128
768,64
1272,128
3008,256
2068,128
1108,128
1104,128
1328,128
1136,128
1148,128
1200,128
2396,256
648,64
804,64
680,64
440,32
1508,128
960,64
2064,256
1968,256
2000,128
816,128
1840,128
948,128
732,64
1276,128
1592,128
1208,128
1256,128
1612,256
1468,128
948,64
596,64
1376,128
940,64
1292,128
1820,128
1044,128
1020,64
712,64
664,64
1096,128
1056,128
1076,128
864,64
1328,128
1628,128
1940,128
1040,64
2876,256
1832,128
1484,128
592,64
1220,128
1200,128
560,64
1340,64
1760,128
1152,128
1208,128
1012,128
552,32
1576,128
1112,128
1660,128
1420,128
2116,128
884,64
1188,128
448,32
968,128
928,128
2728,256
1296,128
1020,128
1164,128
1016,128
1276,128
1320,128
352,32
2076,128
2044,256
2112,256
2032,128
2652,256
2524,256
964,64
1420,128
2028,256
1540,128
1444,128
1280,128
744,64
688,64
1340,128
1420,128
988,128
2216,256
1572,128
836,64
2124,256
1316,128
536,64
432,32
1260,128
1024,128
1388,128
608,64
1936,128
2092,128
1872,128
972,64
2568,256
512,32
420,32
628,64
1596,128
944,128
1284,128
1104,128
664,64
1216,64
1380,128
772,64
636,64
1204,128
1516,128
612,64
712,64
2016,256
2488,256
728,64
1600,128
1080,128
1312,128
1744,128
1368,128
872,64
512,64
1416,128
1068,64
2244,256
768,64
1688,256
1024,128
696,64
1264,128
1024,128
492,32
968,128
552,64
2688,256
1524,128
2508,256
968,64
2252,256
912,64
2248,256
700,64
3020,256
388,32
684,64
1832,256
804,64
660,64
1768,128
776,64
1376,128
604,64
620,64
1600,128
464,32
848,64
856,64
732,64
2036,256
760,64
1396,128
528,64
788,64
1304,128
1300,128
1688,128
2344,256
836,64
2020,256
1200,128
992,64
700,64
1596,128
1916,256
1548,128
1172,128
232,16
508,64
1064,128
1780,128
1668,128
800,64
780,64
636,64
1484,128
1640,128
1364,128
1148,128
664,64
784,64
2528,256
748,64
1044,64
2356,256
944,64
832,64
240,32
1172,128
2596,256
712,64
508,64
2164,256
1132,128
1228,128
736,64
896,64
1024,128
1332,128
1188,128
1332,128
1492,128
1288,128
696,64
588,64
1412,128
900,64
836,64
1412,128
2252,128
1336,128
1356,128
1108,128
636,64
1904,256
2484,256
936,64
1336,128
492,32
1400,128
256,32
968,64
1816,128
1384,128
2524,256
1244,128
828,64
1308,128
1024,128
1828,128
1364,128
656,64
940,64
2632,256
1168,64
1364,128
1272,128
1048,128
1224,128
2112,128
760,64
2696,256
680,64
1108,128
1528,128
1128,128
2064,256
1160,128
1328,128
1060,128
1304,128
1780,128
760,64
1412,128
2672,256
476,64
1096,64
1656,128
2792,256
796,64
1152,128
1592,128
1596,128
1324,128
980,128
640,64
1576,128
652,64
1204,128
1388,128
